,AST,BLK,BLKA,CFID,CFPARAMS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ID,TEAM_NAME,TOV,W,W_PCT,YEAR
9,20.3,4.3,5.3,10.0,Houston Rockets,32.5,20.2,7.6,0.375,79.6,36.1,0.453,23.2,18.7,0.805,82.0,29.0,48.3,10.5,18.9,20.6,4.0,98.4,43.0,6.7,1610612745.0,Houston Rockets,14.1,53.0,0.646,2009.0
9,21.8,3.9,6.5,10.0,Houston Rockets,30.1,22.4,7.9,0.351,84.4,37.7,0.447,24.7,19.0,0.772,82.0,40.0,48.5,11.8,20.9,22.4,-0.4,102.4,42.0,7.1,1610612745.0,Houston Rockets,14.5,42.0,0.512,2010.0
9,23.8,4.5,5.5,10.0,Houston Rockets,31.1,22.5,8.3,0.367,85.1,38.7,0.454,25.4,20.3,0.801,82.0,39.0,48.5,11.7,20.0,21.4,2.2,105.9,42.8,7.1,1610612745.0,Houston Rockets,13.5,43.0,0.524,2011.0
9,21.3,4.8,5.2,10.0,Houston Rockets,30.5,20.2,7.2,0.359,84.0,37.7,0.449,19.7,15.4,0.782,66.0,32.0,48.7,11.7,20.4,18.4,0.2,98.1,42.2,7.5,1610612745.0,Houston Rockets,14.5,34.0,0.515,2012.0
10,23.2,4.4,6.1,10.0,Houston Rockets,32.3,28.9,10.6,0.366,82.7,38.1,0.461,25.5,19.2,0.754,82.0,37.0,48.2,11.1,20.3,20.4,3.5,106.0,43.4,8.3,1610612745.0,Houston Rockets,16.4,45.0,0.549,2013.0
10,21.4,5.6,5.6,10.0,Houston Rockets,34.1,26.6,9.5,0.358,80.5,38.0,0.472,31.1,22.1,0.712,82.0,28.0,48.4,11.2,20.4,24.3,4.6,107.7,45.3,7.6,1610612745.0,Houston Rockets,16.1,54.0,0.659,2014.0
10,22.2,5.0,5.3,10.0,Houston Rockets,32.0,32.7,11.4,0.348,83.3,37.0,0.444,26.0,18.6,0.715,82.0,26.0,48.3,11.7,22.0,21.1,3.4,103.9,43.7,9.5,1610612745.0,Houston Rockets,16.7,56.0,0.683,2015.0
10,22.2,5.2,4.9,10.0,Houston Rockets,31.7,30.9,10.7,0.347,83.5,37.7,0.452,29.4,20.4,0.694,82.0,41.0,48.4,11.3,21.8,22.5,0.2,106.5,43.1,10.0,1610612745.0,Houston Rockets,15.9,41.0,0.5,2016.0
10,21.3,4.8,5.1,10.0,Indiana Pacers,29.1,13.8,5.2,0.381,76.3,34.8,0.456,28.5,20.6,0.722,82.0,43.0,50.4,12.5,22.1,0.3,1.0,95.4,41.7,7.1,1610612754.0,Indiana Pacers,16.3,39.0,0.476,1997.0
10,23.0,4.5,4.5,10.0,Indiana Pacers,28.6,12.5,4.9,0.39,75.9,35.6,0.469,26.0,19.9,0.764,82.0,24.0,48.4,10.7,22.7,0.1,6.1,96.0,39.3,7.9,1610612754.0,Indiana Pacers,14.2,58.0,0.707,1998.0
10,20.1,4.5,4.8,10.0,Indiana Pacers,29.0,16.0,5.9,0.368,77.3,34.6,0.448,24.6,19.5,0.796,50.0,17.0,48.4,11.5,21.6,0.2,3.7,94.7,40.5,6.3,1610612754.0,Indiana Pacers,13.0,33.0,0.66,1999.0
10,22.6,5.1,3.9,10.0,Indiana Pacers,31.9,18.1,7.1,0.392,81.0,37.2,0.459,24.5,19.9,0.811,82.0,26.0,48.1,10.3,21.8,2.3,4.6,101.3,42.1,6.8,1610612754.0,Indiana Pacers,14.1,56.0,0.683,2000.0
10,21.5,5.9,4.7,10.0,Indiana Pacers,31.6,14.1,4.8,0.342,78.4,34.5,0.44,24.5,18.8,0.766,82.0,41.0,48.7,11.2,23.5,0.0,-0.2,92.6,42.9,6.9,1610612754.0,Indiana Pacers,15.2,41.0,0.5,2001.0
10,23.0,5.3,5.7,10.0,Indiana Pacers,31.3,14.6,4.9,0.339,80.2,35.8,0.446,26.3,20.3,0.772,82.0,40.0,48.5,11.3,22.9,0.2,0.3,96.8,42.7,8.0,1610612754.0,Indiana Pacers,15.2,42.0,0.512,2002.0
9,23.3,5.4,6.3,10.0,Indiana Pacers,32.0,13.6,4.6,0.339,80.6,35.5,0.441,27.7,21.2,0.766,82.0,34.0,48.6,12.2,22.1,0.1,3.5,96.8,44.2,8.5,1610612754.0,Indiana Pacers,14.8,48.0,0.585,2003.0
9,21.6,5.0,6.2,10.0,Indiana Pacers,29.9,15.6,5.5,0.351,77.1,33.6,0.435,24.6,18.8,0.764,82.0,21.0,48.3,11.8,20.8,0.1,5.8,91.4,41.7,8.9,1610612754.0,Indiana Pacers,14.4,61.0,0.744,2004.0
10,18.2,4.4,4.9,10.0,Indiana Pacers,29.5,19.2,6.6,0.344,75.2,32.5,0.432,26.9,21.3,0.792,82.0,38.0,48.5,10.6,23.0,0.0,0.8,93.0,40.1,7.5,1610612754.0,Indiana Pacers,14.3,44.0,0.537,2005.0
10,19.9,5.0,4.9,10.0,Indiana Pacers,31.2,18.7,6.5,0.349,76.5,34.0,0.444,26.3,19.4,0.737,82.0,41.0,48.1,11.0,22.2,22.0,1.9,93.9,42.2,7.3,1610612754.0,Indiana Pacers,15.3,41.0,0.5,2006.0
10,20.5,5.5,5.0,10.0,Indiana Pacers,29.8,16.9,5.9,0.346,80.0,35.0,0.438,25.9,19.7,0.76,82.0,47.0,48.2,12.1,23.3,23.7,-2.4,95.6,41.8,7.3,1610612754.0,Indiana Pacers,16.3,35.0,0.427,2007.0
10,22.7,5.0,5.1,10.0,Indiana Pacers,32.1,24.6,9.2,0.374,85.3,37.8,0.444,24.9,19.1,0.768,82.0,46.0,48.2,11.0,23.4,21.7,-1.4,104.0,43.1,7.6,1610612754.0,Indiana Pacers,15.1,36.0,0.439,2008.0
10,21.6,5.3,5.4,10.0,Indiana Pacers,32.5,21.0,8.0,0.378,86.3,39.3,0.455,23.0,18.6,0.807,82.0,46.0,48.4,11.3,23.1,20.6,-1.1,105.1,43.7,7.0,1610612754.0,Indiana Pacers,14.5,36.0,0.439,2009.0
10,21.1,5.4,5.0,10.0,Indiana Pacers,31.9,23.1,8.0,0.348,83.2,36.8,0.443,24.6,19.1,0.775,82.0,50.0,48.1,9.6,22.5,20.8,-3.0,100.8,41.5,7.1,1610612754.0,Indiana Pacers,15.0,32.0,0.39,2010.0
10,19.6,5.6,5.7,10.0,Indiana Pacers,32.4,20.2,7.1,0.354,82.8,36.6,0.442,24.8,19.4,0.782,82.0,45.0,48.2,11.1,21.7,21.4,-1.1,99.8,43.5,7.1,1610612754.0,Indiana Pacers,15.4,37.0,0.451,2011.0
10,18.6,5.4,6.0,10.0,Indiana Pacers,31.4,16.1,5.9,0.368,81.4,35.7,0.438,26.1,20.4,0.782,66.0,24.0,48.5,12.5,21.7,21.6,3.3,97.7,43.9,7.9,1610612754.0,Indiana Pacers,14.0,42.0,0.636,2012.0
11,20.3,6.3,5.7,10.0,Indiana Pacers,33.0,19.7,6.9,0.347,80.6,35.1,0.436,23.6,17.6,0.746,81.0,32.0,48.4,12.9,20.0,21.9,4.0,94.7,45.9,7.2,1610612754.0,Indiana Pacers,15.1,49.0,0.605,2013.0
11,20.1,5.4,4.6,10.0,Indiana Pacers,34.5,18.8,6.7,0.357,80.2,36.0,0.449,23.3,18.1,0.779,82.0,26.0,48.2,10.2,20.4,21.9,4.4,96.7,44.7,6.7,1610612754.0,Indiana Pacers,15.1,56.0,0.683,2014.0
11,21.4,4.6,4.7,10.0,Indiana Pacers,34.4,21.2,7.5,0.352,83.2,36.6,0.439,22.2,16.7,0.756,82.0,44.0,48.4,10.4,21.2,21.4,0.3,97.3,44.9,6.2,1610612754.0,Indiana Pacers,14.0,38.0,0.463,2015.0
11,21.2,4.8,4.5,10.0,Indiana Pacers,33.9,23.0,8.1,0.351,85.2,38.3,0.45,22.8,17.4,0.764,82.0,37.0,48.5,10.3,20.0,20.4,1.7,102.2,44.2,9.0,1610612754.0,Indiana Pacers,14.9,45.0,0.549,2016.0
12,22.8,5.6,3.2,10.0,LA Clippers,33.3,26.7,9.7,0.364,82.4,38.3,0.465,26.2,18.2,0.692,82.0,29.0,48.4,8.8,21.3,22.5,4.3,104.5,42.0,8.6,1610612746.0,LA Clippers,13.0,53.0,0.646,2016.0
11,20.3,5.4,5.1,10.0,Los Angeles Clippers,27.3,16.3,5.8,0.354,81.7,36.5,0.446,25.3,18.5,0.731,82.0,46.0,50.3,13.3,22.7,0.1,-2.4,97.2,40.7,8.9,1610612746.0,Los Angeles Clippers,16.0,36.0,0.439,1997.0
11,18.7,5.6,5.0,10.0,Los Angeles Clippers,27.8,17.9,6.4,0.358,81.6,35.7,0.438,25.0,18.0,0.723,82.0,65.0,48.2,12.7,22.3,0.1,-7.4,95.9,40.4,7.6,1610612746.0,Los Angeles Clippers,16.1,17.0,0.207,1998.0
11,16.4,4.7,5.8,10.0,Los Angeles Clippers,25.9,13.4,4.3,0.32,80.1,34.2,0.427,24.5,17.7,0.721,50.0,41.0,48.5,13.3,24.5,0.1,-8.8,90.4,39.2,8.5,1610612746.0,Los Angeles Clippers,15.9,9.0,0.18,1999.0
11,18.0,6.0,4.6,10.0,Los Angeles Clippers,29.0,15.5,5.2,0.339,82.4,35.1,0.426,22.3,16.6,0.746,82.0,67.0,48.1,11.6,22.2,2.0,-11.5,92.0,40.6,7.0,1610612746.0,Los Angeles Clippers,16.2,15.0,0.183,2000.0
11,19.3,6.3,5.0,10.0,Los Angeles Clippers,31.2,13.0,4.4,0.339,78.9,35.3,0.448,25.1,17.4,0.693,82.0,51.0,48.9,11.7,21.6,0.0,-2.9,92.5,42.9,6.0,1610612746.0,Los Angeles Clippers,15.8,31.0,0.378,2001.0
11,20.9,6.6,5.4,10.0,Los Angeles Clippers,30.2,14.0,5.0,0.356,81.3,36.2,0.445,24.7,18.3,0.739,82.0,43.0,48.3,13.2,19.8,0.1,-0.5,95.7,43.4,6.2,1610612746.0,Los Angeles Clippers,14.8,39.0,0.476,2002.0
10,19.6,5.6,5.1,10.0,Los Angeles Clippers,30.0,14.4,4.8,0.331,79.1,34.6,0.437,26.5,19.9,0.75,82.0,55.0,48.2,12.3,21.8,0.0,-4.1,93.8,42.3,7.0,1610612746.0,Los Angeles Clippers,15.7,27.0,0.329,2003.0
10,20.2,4.6,5.3,10.0,Los Angeles Clippers,29.5,12.5,4.0,0.321,80.2,34.4,0.428,28.1,22.0,0.785,82.0,54.0,48.3,14.0,22.1,0.0,-4.6,94.8,43.5,7.2,1610612746.0,Los Angeles Clippers,16.4,28.0,0.341,2004.0
11,23.2,5.1,4.8,10.0,Los Angeles Clippers,29.9,8.2,2.8,0.345,77.7,35.7,0.459,27.7,21.6,0.778,82.0,45.0,48.9,12.0,22.2,0.0,-0.8,95.7,41.9,7.3,1610612746.0,Los Angeles Clippers,15.7,37.0,0.451,2005.0
11,20.8,6.1,4.3,10.0,Los Angeles Clippers,33.0,10.3,3.5,0.344,78.6,36.5,0.465,26.1,20.7,0.791,82.0,35.0,48.3,10.1,22.8,21.7,1.6,97.2,43.1,6.5,1610612746.0,Los Angeles Clippers,14.5,47.0,0.573,2006.0
11,21.5,5.8,3.9,10.0,Los Angeles Clippers,30.3,11.0,3.8,0.348,77.0,35.1,0.456,27.4,21.6,0.788,82.0,42.0,48.1,10.8,22.7,22.3,-0.5,95.6,41.1,7.3,1610612746.0,Los Angeles Clippers,15.1,40.0,0.488,2007.0
11,21.1,4.9,4.7,10.0,Los Angeles Clippers,30.4,13.2,4.3,0.324,78.6,34.4,0.438,26.6,20.8,0.781,82.0,59.0,48.3,9.8,21.3,21.6,-7.3,93.8,40.1,6.8,1610612746.0,Los Angeles Clippers,14.4,23.0,0.28,2008.0
11,21.0,5.9,5.0,10.0,Los Angeles Clippers,29.0,18.5,6.5,0.354,81.7,36.0,0.441,22.4,16.5,0.736,82.0,63.0,48.5,10.9,20.1,19.6,-8.8,95.1,39.8,7.0,1610612746.0,Los Angeles Clippers,14.9,19.0,0.232,2009.0
11,22.1,5.7,4.4,10.0,Los Angeles Clippers,30.5,17.8,5.9,0.332,80.5,36.6,0.455,22.8,16.6,0.73,82.0,53.0,48.1,11.3,19.3,19.4,-6.4,95.7,41.8,6.5,1610612746.0,Los Angeles Clippers,15.7,29.0,0.354,2010.0
11,22.1,4.9,4.9,10.0,Los Angeles Clippers,30.5,18.5,6.3,0.338,80.4,36.8,0.457,26.7,18.9,0.707,82.0,50.0,48.4,11.6,21.1,22.1,-3.1,98.6,42.1,7.1,1610612746.0,Los Angeles Clippers,16.4,32.0,0.39,2011.0
11,21.0,4.8,4.5,10.0,Los Angeles Clippers,29.4,21.8,7.8,0.357,81.3,37.0,0.455,23.3,15.8,0.68,66.0,26.0,48.4,12.1,21.2,21.2,2.6,97.5,41.6,8.4,1610612746.0,Los Angeles Clippers,13.3,40.0,0.606,2012.0
12,23.9,5.6,4.1,10.0,Los Angeles Clippers,30.2,21.4,7.6,0.358,80.6,38.5,0.478,23.0,16.4,0.711,82.0,26.0,48.1,11.4,20.9,20.9,6.5,101.1,41.6,9.6,1610612746.0,Los Angeles Clippers,14.6,56.0,0.683,2013.0
12,24.6,4.8,3.5,10.0,Los Angeles Clippers,32.5,24.0,8.5,0.352,82.5,39.1,0.474,29.1,21.2,0.73,82.0,25.0,48.2,10.5,21.5,23.4,7.0,107.9,43.0,8.6,1610612746.0,Los Angeles Clippers,13.9,57.0,0.695,2014.0
12,24.8,5.0,3.0,10.0,Los Angeles Clippers,33.1,26.9,10.1,0.376,83.3,39.4,0.473,25.2,17.9,0.71,82.0,26.0,48.1,9.6,21.3,21.5,6.6,106.7,42.6,7.8,1610612746.0,Los Angeles Clippers,12.3,56.0,0.683,2015.0
12,22.5,7.0,4.7,10.0,Los Angeles Lakers,29.4,18.3,6.7,0.367,81.0,36.8,0.454,28.4,19.7,0.692,82.0,26.0,50.3,13.3,20.7,0.1,4.3,100.0,42.8,9.0,1610612747.0,Los Angeles Lakers,14.9,56.0,0.683,1997.0
12,24.5,6.8,5.2,10.0,Los Angeles Lakers,30.1,17.3,6.1,0.351,79.7,38.4,0.481,33.4,22.7,0.679,82.0,21.0,48.4,13.2,22.7,0.1,7.7,105.5,43.3,9.0,1610612747.0,Los Angeles Lakers,15.3,61.0,0.744,1998.0
12,21.9,5.7,3.9,10.0,Los Angeles Lakers,29.6,13.7,4.8,0.352,78.7,36.8,0.468,30.1,20.5,0.683,50.0,19.0,48.2,12.3,24.6,0.1,3.0,99.0,42.0,7.8,1610612747.0,Los Angeles Lakers,15.1,31.0,0.62,1999.0
12,23.4,6.5,4.2,10.0,Los Angeles Lakers,33.4,12.8,4.2,0.329,83.4,38.3,0.459,28.9,20.1,0.696,82.0,15.0,48.3,13.6,22.5,2.5,8.5,100.8,47.0,7.5,1610612747.0,Los Angeles Lakers,13.9,67.0,0.817,2000.0
12,23.0,6.0,4.0,10.0,Los Angeles Lakers,31.5,15.5,5.4,0.344,81.5,37.9,0.465,28.5,19.4,0.683,82.0,26.0,48.5,13.2,22.8,0.0,3.4,100.6,44.7,6.9,1610612747.0,Los Angeles Lakers,14.4,56.0,0.683,2001.0
12,23.0,5.8,4.3,10.0,Los Angeles Lakers,31.8,17.5,6.2,0.354,83.4,38.4,0.461,26.0,18.2,0.699,82.0,24.0,48.2,12.5,22.2,0.1,7.1,101.3,44.3,7.6,1610612747.0,Los Angeles Lakers,12.7,58.0,0.707,2002.0
11,23.3,5.7,3.8,10.0,Los Angeles Lakers,31.1,16.7,5.9,0.356,83.6,37.7,0.451,26.0,19.0,0.734,82.0,32.0,48.6,13.1,22.9,0.1,2.3,100.4,44.3,7.8,1610612747.0,Los Angeles Lakers,14.5,50.0,0.61,2003.0
11,23.8,4.6,3.8,10.0,Los Angeles Lakers,30.9,13.6,4.5,0.327,81.4,36.9,0.454,28.7,19.9,0.693,82.0,26.0,48.4,12.2,21.1,0.1,3.9,98.2,43.1,8.3,1610612747.0,Los Angeles Lakers,13.8,56.0,0.683,2004.0
12,20.4,4.2,5.1,10.0,Los Angeles Lakers,30.6,22.1,7.9,0.355,80.8,35.3,0.437,26.1,20.3,0.777,82.0,48.0,48.2,12.5,21.9,0.0,-3.0,98.7,43.2,6.2,1610612747.0,Los Angeles Lakers,14.3,34.0,0.415,2005.0
12,21.1,4.3,4.3,10.0,Los Angeles Lakers,30.3,19.3,6.7,0.349,80.6,36.5,0.453,26.5,19.7,0.745,82.0,37.0,48.4,11.8,23.1,23.5,2.5,99.4,42.2,7.7,1610612747.0,Los Angeles Lakers,13.9,45.0,0.549,2006.0
12,22.6,5.1,5.0,10.0,Los Angeles Lakers,30.4,21.0,7.4,0.353,81.3,37.8,0.466,27.1,20.2,0.747,82.0,40.0,48.9,10.8,23.0,23.4,-0.1,103.3,41.2,7.3,1610612747.0,Los Angeles Lakers,15.5,42.0,0.512,2007.0
12,24.4,5.3,4.5,10.0,Los Angeles Lakers,33.2,21.4,8.1,0.378,83.1,39.6,0.476,27.7,21.3,0.769,82.0,25.0,48.2,11.0,20.6,22.6,7.3,108.6,44.1,8.0,1610612747.0,Los Angeles Lakers,14.1,57.0,0.695,2008.0
12,23.3,5.1,4.8,10.0,Los Angeles Lakers,31.5,18.5,6.7,0.361,85.1,40.3,0.474,25.5,19.6,0.77,82.0,17.0,48.2,12.4,20.7,22.1,7.7,106.9,43.9,8.8,1610612747.0,Los Angeles Lakers,13.5,65.0,0.793,2009.0
12,21.1,4.9,4.4,10.0,Los Angeles Lakers,32.5,19.0,6.5,0.341,83.8,38.3,0.457,24.2,18.5,0.765,82.0,25.0,48.4,11.9,19.4,21.2,4.7,101.7,44.3,7.5,1610612747.0,Los Angeles Lakers,13.4,57.0,0.695,2010.0
12,22.0,5.1,4.5,10.0,Los Angeles Lakers,31.9,18.1,6.4,0.352,82.4,38.1,0.463,24.1,18.8,0.779,82.0,25.0,48.4,12.1,19.0,20.7,6.1,101.5,44.0,7.3,1610612747.0,Los Angeles Lakers,13.1,57.0,0.695,2011.0
12,22.5,5.3,4.6,10.0,Los Angeles Lakers,34.1,16.8,5.5,0.326,80.6,36.8,0.457,24.1,18.2,0.756,66.0,25.0,48.7,12.1,16.8,20.2,1.4,97.3,46.2,5.9,1610612747.0,Los Angeles Lakers,15.1,41.0,0.621,2012.0
13,22.2,5.2,4.8,10.0,Los Angeles Lakers,33.3,24.6,8.7,0.355,81.0,37.1,0.458,27.9,19.3,0.692,82.0,37.0,48.2,11.5,17.9,23.1,1.2,102.2,44.8,7.0,1610612747.0,Los Angeles Lakers,15.0,45.0,0.549,2013.0
13,24.5,5.4,4.7,10.0,Los Angeles Lakers,32.0,24.8,9.4,0.381,85.1,38.3,0.45,22.4,17.0,0.757,82.0,55.0,48.1,9.1,19.8,19.3,-6.3,103.0,41.0,7.5,1610612747.0,Los Angeles Lakers,15.1,27.0,0.329,2014.0
13,20.9,4.5,4.8,10.0,Los Angeles Lakers,32.3,18.9,6.5,0.344,85.6,37.2,0.435,23.6,17.5,0.741,82.0,61.0,48.6,11.6,21.2,19.4,-6.8,98.5,43.9,7.0,1610612747.0,Los Angeles Lakers,13.2,21.0,0.256,2015.0
13,18.0,4.1,5.6,10.0,Los Angeles Lakers,32.3,24.6,7.8,0.317,84.8,35.1,0.414,24.7,19.3,0.781,82.0,65.0,48.1,10.7,20.3,19.2,-9.6,97.3,43.0,7.2,1610612747.0,Los Angeles Lakers,13.7,17.0,0.207,2016.0
13,21.8,6.0,5.6,10.0,Memphis Grizzlies,29.4,13.4,4.1,0.307,79.7,34.8,0.436,23.0,16.3,0.708,82.0,59.0,48.2,12.0,19.2,0.1,-7.4,89.9,41.4,7.9,1610612763.0,Memphis Grizzlies,16.4,23.0,0.28,2002.0
12,23.1,6.1,5.2,10.0,Memphis Grizzlies,30.1,15.6,5.7,0.365,82.2,37.2,0.452,23.6,17.4,0.739,82.0,54.0,48.6,11.5,20.5,0.0,-3.2,97.5,41.6,7.9,1610612763.0,Memphis Grizzlies,15.4,28.0,0.341,2003.0
12,23.4,6.9,5.6,10.0,Memphis Grizzlies,29.0,16.0,5.5,0.34,81.2,36.1,0.445,26.1,19.0,0.727,82.0,32.0,48.5,12.8,23.2,0.0,2.4,96.7,41.8,9.7,1610612763.0,Memphis Grizzlies,15.0,50.0,0.61,2004.0
13,20.9,5.8,5.8,10.0,Memphis Grizzlies,28.1,18.1,6.5,0.357,76.5,34.2,0.447,24.7,18.6,0.754,82.0,37.0,48.1,10.8,23.3,0.0,2.3,93.4,39.0,8.5,1610612763.0,Memphis Grizzlies,14.6,45.0,0.549,2005.0
13,19.3,5.4,5.6,10.0,Memphis Grizzlies,29.0,19.2,7.2,0.374,74.7,33.5,0.448,25.3,18.0,0.711,82.0,33.0,48.4,10.2,21.4,22.8,3.7,92.2,39.2,7.3,1610612763.0,Memphis Grizzlies,13.8,49.0,0.598,2006.0
13,20.5,5.0,5.5,10.0,Memphis Grizzlies,29.0,16.6,6.1,0.367,78.6,36.6,0.465,29.4,22.4,0.761,82.0,60.0,48.7,10.6,22.3,24.3,-5.1,101.6,39.5,6.9,1610612763.0,Memphis Grizzlies,16.4,22.0,0.268,2007.0
13,19.2,4.7,4.9,10.0,Memphis Grizzlies,31.3,21.7,7.6,0.349,82.2,37.3,0.454,25.6,18.5,0.723,82.0,60.0,48.3,10.3,19.4,22.5,-6.2,100.7,41.6,6.1,1610612763.0,Memphis Grizzlies,15.3,22.0,0.268,2008.0
13,17.4,4.7,5.4,10.0,Memphis Grizzlies,28.5,13.5,4.9,0.36,77.0,34.9,0.454,25.3,19.1,0.756,82.0,58.0,48.3,10.3,21.7,21.8,-5.5,93.9,38.8,7.5,1610612763.0,Memphis Grizzlies,15.3,24.0,0.293,2009.0
13,18.8,4.9,6.1,10.0,Memphis Grizzlies,30.4,12.4,4.2,0.337,83.8,39.3,0.469,26.9,19.7,0.733,82.0,42.0,48.5,13.0,20.2,22.4,-1.5,102.5,43.5,7.9,1610612763.0,Memphis Grizzlies,15.2,40.0,0.488,2010.0
13,20.6,5.4,6.2,10.0,Memphis Grizzlies,29.2,11.3,3.8,0.334,82.9,39.0,0.471,24.2,18.1,0.75,82.0,36.0,48.5,11.8,20.8,21.4,2.3,99.9,41.0,9.4,1610612763.0,Memphis Grizzlies,14.0,46.0,0.561,2011.0
13,19.5,5.2,5.5,10.0,Memphis Grizzlies,29.5,12.9,4.2,0.326,82.2,36.7,0.447,22.8,17.3,0.759,66.0,25.0,48.3,12.6,19.9,19.3,2.0,95.0,42.0,9.6,1610612763.0,Memphis Grizzlies,14.5,41.0,0.621,2012.0
14,20.9,5.3,5.5,10.0,Memphis Grizzlies,29.8,13.5,4.7,0.345,81.5,36.1,0.444,21.3,16.5,0.773,82.0,26.0,48.3,12.9,20.2,20.0,4.1,93.4,42.7,8.6,1610612763.0,Memphis Grizzlies,14.0,56.0,0.683,2013.0
14,21.9,4.6,5.0,10.0,Memphis Grizzlies,30.8,14.0,4.9,0.353,82.0,38.1,0.464,20.3,15.1,0.741,82.0,32.0,48.3,11.6,19.1,18.9,1.6,96.1,42.4,7.7,1610612763.0,Memphis Grizzlies,13.7,50.0,0.61,2014.0
14,21.7,4.2,5.2,10.0,Memphis Grizzlies,32.1,15.2,5.2,0.339,82.5,37.8,0.458,22.8,17.6,0.773,82.0,27.0,48.5,10.4,19.1,20.3,3.2,98.3,42.6,8.5,1610612763.0,Memphis Grizzlies,13.3,55.0,0.671,2015.0
14,20.7,4.3,5.7,10.0,Memphis Grizzlies,30.5,18.5,6.1,0.331,83.6,36.8,0.44,24.7,19.3,0.783,82.0,40.0,48.4,11.2,21.7,21.1,-2.2,99.1,41.6,8.8,1610612763.0,Memphis Grizzlies,13.3,42.0,0.512,2016.0
13,21.2,5.4,4.8,10.0,Miami Heat,29.3,22.7,8.3,0.364,76.0,34.4,0.453,24.7,17.7,0.719,82.0,21.0,50.0,11.7,21.2,0.3,5.5,94.8,41.0,7.9,1610612748.0,Miami Heat,15.9,61.0,0.744,1997.0
13,21.4,5.2,4.5,10.0,Miami Heat,29.5,18.8,6.7,0.355,77.2,34.8,0.45,25.4,18.8,0.739,82.0,27.0,48.2,12.5,24.2,0.2,4.9,95.0,42.0,8.1,1610612748.0,Miami Heat,15.0,55.0,0.671,1998.0
13,20.4,6.1,3.8,10.0,Miami Heat,30.2,16.1,5.8,0.359,71.3,32.3,0.453,25.2,18.6,0.735,50.0,17.0,48.1,10.1,20.7,0.1,5.0,89.0,40.3,6.5,1610612748.0,Miami Heat,14.9,33.0,0.66,1999.0
13,23.5,6.4,4.4,10.0,Miami Heat,31.9,14.7,5.4,0.371,78.8,36.3,0.46,22.3,16.4,0.736,82.0,30.0,48.4,11.2,23.7,2.1,3.1,94.4,43.2,7.1,1610612748.0,Miami Heat,15.0,52.0,0.634,2000.0
13,19.9,3.7,5.2,10.0,Miami Heat,29.7,16.9,5.8,0.345,76.3,32.9,0.43,22.9,17.4,0.759,82.0,32.0,48.5,9.9,21.0,0.0,2.3,88.9,39.6,7.7,1610612748.0,Miami Heat,13.7,50.0,0.61,2001.0
14,20.3,5.5,4.3,10.0,Miami Heat,31.0,11.0,3.8,0.347,77.8,34.2,0.439,20.8,15.1,0.724,82.0,46.0,48.6,11.0,22.5,0.2,-1.5,87.2,42.0,6.7,1610612748.0,Miami Heat,14.8,36.0,0.439,2002.0
13,18.3,4.0,5.3,10.0,Miami Heat,30.0,13.4,4.2,0.316,79.5,32.8,0.412,20.6,15.8,0.765,82.0,57.0,48.4,11.6,22.6,0.1,-5.0,85.6,41.6,7.2,1610612748.0,Miami Heat,14.2,25.0,0.305,2003.0
13,19.1,3.8,5.4,10.0,Miami Heat,30.0,16.5,5.9,0.357,78.3,33.3,0.425,23.4,17.8,0.762,82.0,40.0,48.2,11.5,22.1,0.0,0.5,90.3,41.5,7.2,1610612748.0,Miami Heat,13.9,42.0,0.512,2004.0
14,21.8,5.8,3.2,10.0,Miami Heat,32.2,15.4,5.8,0.377,77.7,37.8,0.486,30.1,20.2,0.672,82.0,23.0,48.7,10.8,22.1,0.0,6.5,101.5,43.0,6.4,1610612748.0,Miami Heat,13.7,59.0,0.72,2005.0
14,20.6,5.4,3.6,10.0,Miami Heat,32.6,17.6,6.1,0.345,77.5,37.1,0.478,28.2,19.7,0.7,82.0,30.0,48.2,10.5,22.8,23.6,3.9,99.9,43.1,6.4,1610612748.0,Miami Heat,14.5,52.0,0.634,2006.0
14,20.5,5.4,3.8,10.0,Miami Heat,30.8,18.8,6.4,0.343,76.7,35.6,0.464,24.6,17.0,0.69,82.0,38.0,48.4,10.0,21.3,21.8,-0.9,94.6,40.8,6.9,1610612748.0,Miami Heat,14.6,44.0,0.537,2007.0
14,20.0,4.3,4.2,10.0,Miami Heat,28.6,16.7,6.0,0.358,77.3,34.2,0.443,23.2,16.9,0.727,82.0,67.0,48.4,9.1,20.4,20.1,-8.6,91.4,37.6,7.2,1610612748.0,Miami Heat,14.7,15.0,0.183,2008.0
14,20.4,5.5,4.1,10.0,Miami Heat,29.4,19.9,7.1,0.357,81.0,37.0,0.457,22.8,17.2,0.754,82.0,39.0,48.7,10.1,20.7,19.9,0.3,98.3,39.5,7.9,1610612748.0,Miami Heat,12.5,43.0,0.524,2009.0
14,18.9,5.6,4.3,10.0,Miami Heat,31.1,17.4,6.0,0.346,79.5,36.4,0.458,23.5,17.7,0.752,82.0,35.0,48.5,10.7,20.9,20.0,2.3,96.5,41.8,7.4,1610612748.0,Miami Heat,13.2,47.0,0.573,2010.0
